-52.0	0.0001178879692596300		
-52.0	0.00011788347366533200		
-52.0	0.00011794641198549500		
-52.0	0.00011780255296798000		
-52.0	0.0001179643943626850		
-52.0	0.0001178879692596300		
-52.0	0.00011793742079690100		
-52.0	0.0001178879692596300		
-52.0	0.00011790595163681900		
-52.0	0.0001178879692596300		
-52.0	0.0001178969604482240		
-52.0	0.0001179239340140090		
-52.0	0.0001178385177223590		
-52.0	0.0001179374207969010		
-52.0	0.0001178699868824400		
-52.0	0.0001179284296083060		
-52.0	0.0001179014560425220		
-52.0	0.0001178520045052510		
-52.0	0.0001179059516368190		
-52.0	0.0001178744824767380		
-52.0	0.0001179464119854950		
-52.0	0.0001178385177223590		
-52.0	0.0001179014560425220		
-52.0	0.0001178969604482240		
-52.0	0.0001179104472311170		
-52.0	0.0001179014560425220		
-52.0	0.0001178924648539270		
-52.0	0.000117941916391198		
-52.0	0.0001178430133166560		
-52.0	0.0001179913679284690		
-52.0	0.0001178070485622770		
-52.0	0.000117941916391198		
-52.0	0.0001178924648539270		
-52.0	0.0001178834736653320		
-52.0	0.000117941916391198		
-52.0	0.0001178565000995480		
-52.0	0.0001179374207969010		
-52.0	0.0001178609956938460		
-52.0	0.0001179194384197110		
-52.0	0.0001178789780710350		
-52.0	0.0001178879692596300		
-52.0	0.0001178609956938460		
-52.0	0.0001179194384197110		
-52.0	0.0001179104472311170		
-52.0	0.0001178385177223590		
-52.0	0.0001179733855512800		
-52.0	0.0001178430133166560		
-52.0	0.0001179329252026030		
-52.0	0.0001178924648539270		
-52.0	0.0001178520045052510		
-52.0	0.0001179554031740900		
-52.0	0.0001178520045052510		
-52.0	0.0001179554031740900		
-52.0	0.0001178834736653320		
-52.0	0.0001179374207969010		
-52.0	0.0001178385177223590		
-52.0	0.0001179509075797930		
-52.0	0.0001178789780710350		
-52.0	0.0001178789780710350		
-52.0	0.0001179284296083060		
-52.0	0.0001178340221280610		
-52.0	0.0001179778811455770		
-52.0	0.0001178520045052510		
-52.0	0.0001178924648539270		
-52.0	0.0001178654912881430		
-52.0	0.0001179194384197110		
-52.0	0.0001179014560425220		
-52.0	0.0001178789780710350		
-52.0	0.0001178969604482240		
-52.0	0.0001178654912881430		
-52.0	0.0001179554031740900		
-52.0	0.0001178565000995480		
-52.0	0.0001179329252026030		
-52.0	0.0001179014560425220		
-52.0	0.0001178744824767380		
-52.0	0.0001179464119854950		
-52.0	0.0001178565000995480		
-52.0	0.000117941916391198		
-52.0	0.0001178475089109530		
-52.0	0.0001179374207969010		
-52.0	0.0001178969604482240		
-52.0	0.0001178969604482240		
-52.0	0.0001178969604482240		
-52.0	0.0001178924648539270		
-52.0	0.0001179239340140090		
-52.0	0.0001178385177223590		
-52.0	0.0001179329252026030		
-52.0	0.0001178160397508720		
-52.0	0.0001179554031740900		
-52.0	0.0001178699868824400		
-52.0	0.0001178924648539270		
-52.0	0.0001179239340140090		
-52.0	0.0001178834736653320		
-52.0	0.0001179374207969010		
-52.0	0.0001178430133166560		
-52.0	0.0001179104472311170		
-52.0	0.0001178924648539270		
-52.0	0.0001179059516368190		
-52.0	0.0001179059516368190		
-52.0	0.0001179329252026030		
-52.0	0 0.000117896960448224		
-52.0	0 0.000117865491288142		
-52.0	0 0.000117968889956982		
-52.0	0 0.000117825030939466		
-52.0	0 0.000117928429608305		
-52.0	0 0.000117887969259629		
-52.0	0 0.000117878978071034		
-52.0	0 0.000117950907579792		
-52.0	0 0.000117847508910953		
-52.0	0 0.000117919438419711		
-52.0	0 0.000117852004505250		
-52.0	0 0.000117941916391198		
-52.0	0 0.000117847508910953		
-52.0	0 0.000117923934014008		
-52.0	0 0.000117852004505250		
-52.0	0 0.000117914942825413		
-52.0	0 0.000117928429608305		
-52.0	0 0.000117843013316656		
-52.0	0 0.000117973385551279		
-52.0	0 0.000117847508910953		
-52.0	0 0.000117919438419711		
-52.0	0 0.000117896960448224		
-52.0	0 0.000117919438419711		
-52.0	0 0.000117883473665332		
-52.0	0 0.000117901456042521		
-52.0	0 0.000117910447231116		
-52.0	0 0.000117878978071034		
-52.0	0 0.000117946411985495		
-52.0	0 0.000117838517722358		
-52.0	0 0.000117937420796900		
-52.0	0 0.000117883473665332		
-52.0	0 0.000117887969259629		
-52.0	0 0.000117932925202603		
-52.0	0 0.000117811544156574		
-52.0	0 0.000118117244568794		
-52.0	0 0.000118027332682847		
-52.0	0 0.000118112748974497		
-52.0	0 0.000118072288625821		
-52.0	0 0.000118094766597308		
-52.0	0 0.000118072288625821		
-52.0	0 0.000118076784220118		
-52.0	0 0.000118085775408713		
-52.0	0 0.000118018341494253		
-52.0	0 0.000118135226945984		
-52.0	0 0.000118040819465739		
-52.0	0 0.000118162200511768		
-52.0	0 0.000118031828277145		
-52.0	0 0.000118094766597308		
-52.0	0 0.000118099262191605		
-52.0	0 0.000118049810654334		
-52.0	0 0.000118108253380200		
-52.0	0 0.000118018341494253		
-52.0	0 0.000118112748974497		
-52.0	0 0.000118081279814416		
-52.0	0 0.000118072288625821		
-52.0	0 0.000118076784220118		
-52.0	0 0.000118072288625821		
-52.0	0 0.000118126235757389		
-52.0	0 0.000118067793031524		
-52.0	0 0.000118117244568794		
-52.0	0 0.000117986872334171		
-52.0	0 0.000118139722540281		
-52.0	0 0.000118072288625821		
-52.0	0 0.000118067793031524		
-52.0	0 0.000118112748974497		
-52.0	0 0.000118040819465739		
-52.0	0 0.000118112748974497		
-52.0	0 0.000118036323871442		
-52.0	0 0.000118148713728876		
-52.0	0 0.000118013845899955		
-52.0	0 0.000118130731351687		
-52.0	0 0.000118045315060037		
-52.0	0 0.000118108253380200		
-52.0	0 0.000118094766597308		
-52.0	0 0.000118022837088550		
-52.0	0 0.000118139722540281		
-52.0	0 0.000118018341494253		
-52.0	0 0.000118121740163092		
-52.0	0 0.000118067793031524		
-52.0	0 0.000118031828277145		
-52.0	0 0.000118139722540281		
-52.0	0 0.000118081279814416		
-52.0	0 0.000118085775408713		
-52.0	0 0.000118072288625821		
-52.0	0 0.000118117244568794		
-52.0	0 0.000118027332682847		
-52.0	0 0.000118121740163092		
-52.0	0 0.000118036323871442		
-52.0	0 0.000118067793031524		
-52.0	0 0.000118121740163092		
-52.0	0 0.000118013845899955		
-52.0	0 0.000118175687294660		
-52.0	0 0.000118036323871442		
-52.0	0 0.000118117244568794		
-52.0	0 0.000118045315060037		
-52.0	0 0.000118108253380200		
-52.0	0 0.000118054306248631		
-52.0	0 0.000118067793031524		
-52.0	0 0.000118099262191605		
-52.0	0 0.000118054306248631		
-52.0	0 0.000118112748974497		
-52.0	0 0.000118022837088550		
-52.0	0 0.000118126235757389		
-52.0	0 0.000118076784220118		
-52.0	0 0.000118112748974497		
-52.0	0 0.000118081279814416		
-52.0	0 0.000118027332682847		
-52.0	0 0.000118130731351687		
-52.0	0 0.000118045315060037		
-52.0	0 0.000118099262191605		
-52.0	0 0.000118067793031524		
-52.0	0 0.000118085775408713		
-52.0	0 0.000118072288625821		
-52.0	0 0.000118081279814416		
-52.0	0 0.000118099262191605		
-52.0	0 0.000118067793031524		
-52.0	0 0.000118117244568794		
-52.0	0 0.000118009350305658		
-52.0	0 0.000118157704917471		
-52.0	0 0.000118031828277145		
-52.0	0 0.000118085775408713		
-52.0	0 0.000118099262191605		
-52.0	0 0.000118049810654334		
-52.0	0 0.000118130731351687		
-52.0	0 0.000118013845899955		
-52.0	0 0.000118090271003010		
-52.0	0 0.000118081279814416		
-52.0	0 0.000118135226945984		
-52.0	0 0.000118040819465739		
-52.0	0 0.000118117244568794		
-52.0	0 0.000118081279814416		
-52.0	0 0.000118054306248631		
-52.0	0 0.000118117244568794		
-52.0	0 0.000118000359117063		
-52.0	0 0.000118117244568794		
-52.0	0 0.000118067793031524		
-52.0	0 0.000118072288625821		
-52.0	0 0.000118121740163092		
-52.0	0 0.000118090271003010		
-52.0	0 0.000118076784220118		
-52.0	0 0.000118072288625821		
-52.0	0 0.000118108253380200		
-52.0	0 0.000118013845899955		
-52.0	0 0.000118126235757389		
-52.0	0 0.000118040819465739		
-52.0	0 0.000118094766597308		
-52.0	0 0.000118099262191605		
-52.0	0 0.000118022837088550		
-52.0	0 0.000118153209323173		
-52.0	0 0.000118027332682847		
-52.0	0 0.000118162200511768		
-52.0	0 0.000118022837088550		
-52.0	0 0.000118081279814416		
-52.0	0 0.000118081279814416		
-52.0	0 0.000118085775408713		
-52.0	0 0.000118081279814416		
-52.0	0 0.000118067793031524		
-52.0	0 0.000118108253380200		
-52.0	0 0.000118022837088550		
-52.0	0 0.000118135226945984		
-52.0	0 0.000118049810654334		
-52.0	0 0.000118121740163092		
-52.0	0 0.000118058801842929		
-52.0	0 0.000118067793031524		
-52.0	0 0.000118135226945984		
-52.0	0 0.000118027332682847		
-52.0	0 0.000118103757785902		
-52.0	0 0.000118045315060037		
-52.0	0 0.000118108253380200		
-52.0	0 0.000118081279814416		
-52.0	0 0.000118054306248631		
-52.0	0 0.000118090271003010		
-52.0	0 0.000118040819465739		
-52.0	0 0.000118166696106065		
-52.0	0 0.000118022837088550		
-52.0	0 0.000118153209323173		
-52.0	0 0.000118027332682847		
-52.0	0 0.000118094766597308		
-52.0	0 0.000118081279814416		
-52.0	0 0.000118045315060037		
-52.0	0 0.000118112748974497		
-52.0	0 0.000118027332682847		
-52.0	0 0.000118117244568794		
-52.0	0 0.000118076784220118		
-52.0	0 0.000118135226945984		
-52.0	0 0.000118022837088550		
-52.0	0 0.000118126235757389		
-52.0	0 0.000118058801842929		
-52.0	0 0.000118067793031524		
-52.0	0 0.000118117244568794		
-52.0	0 0.000117995863522766		
-52.0	0 0.000118144218134579		
-52.0	0 0.000118045315060037		
-52.0	0 0.000118076784220118		
-52.0	0 0.000118112748974497		
-52.0	0 0.000118054306248631		
-52.0	0 0.000118130731351687		
-52.0	0 0.000118067793031524		
-52.0	0 0.000118090271003010		
-52.0	0 0.000118022837088550		
-52.0	0 0.000118126235757389		
-52.0	0 0.000118045315060037		
-52.0	0 0.000118108253380200		
-52.0	0 0.000118076784220118		
-52.0	0 0.000118049810654334		
-52.0	0 0.000118144218134579		
-52.0	0 0.000118009350305658		
-52.0	0 0.000118157704917471		
-52.0	0 0.000118018341494253		
-52.0	0 0.000118112748974497		
-52.0	0 0.000118081279814416		
-52.0	0 0.000118081279814416		
-52.0	0 0.000118067793031524		
-52.0	0 0.000118067793031524		
-52.0	0 0.000118130731351687		
-52.0	0 0.000118022837088550		
-52.0	0 0.000118108253380200		
-52.0	0 0.000118031828277145		
-52.0	0 0.000118094766597308		
-52.0	0 0.000118121740163092		
-52.0	0 0.000118067793031524		
-52.0	0 0.000118117244568794		
-52.0	0 0.000118040819465739		
-52.0	0 0.000118112748974497		
-52.0	0 0.000118040819465739		
-52.0	0 0.000118090271003010		
-52.0	0 0.000118063297437226		
-52.0	0 0.000118081279814416		
-52.0	0 0.000118094766597308		
-52.0	0 0.000118063297437226		
-52.0	0 0.000118139722540281		
-52.0	0 0.000118027332682847		
-52.0	0 0.000118144218134579		
-52.0	0 0.000118018341494253		
-52.0	0 0.000118117244568794		
-52.0	0 0.000118063297437226		
-52.0	0 0.000118045315060037		
-52.0	0 0.000118135226945984		
-52.0	0 0.000118027332682847		
-52.0	0 0.000118112748974497		
-52.0	0 0.000118067793031524		
-52.0	0 0.000118099262191605		
-52.0	0 0.000118072288625821		
-52.0	0 0.000118121740163092		
-52.0	0 0.000118036323871442		
-52.0	0 0.000118067793031524		
-52.0	0 0.000118126235757389		
-52.0	0 0.000118013845899955		
-52.0	0 0.000118144218134579		
-52.0	0 0.000118040819465739		
-52.0	0 0.000118090271003010		
