-52.0	0.04248336611003702
-51.0	0.025984535038731625
-50.0	0.018971407934852528
-49.0	0.01591440381264878
-48.0	0.014116166093705425
-47.0	0.012857399690445066
-46.0	0.011958280830973382
-45.0	0.011238985743396043
-44.0	0.010789426313660193
-43.0	0.010249954997977189
-42.0	0.009890307454188512
-41.0	0.00962057179634701
-40.0	0.00935083613850551
-39.0	0.009171012366611164
-38.0	0.008901276708769657
-37.0	0.00872145293687532
-36.0	0.008631541050928154
-35.0	0.008451717279033825
-34.0	0.008271893507139482
-33.0	0.00818198162119232
-32.0	0.008181981621192314
-31.0	0.00800215784929798
-30.0	0.007912245963350814
-29.0	0.00782233407740364
-28.0	0.007732422191456475
-27.0	0.007732422191456472
-26.0	0.007642510305509304
-25.0	0.007642510305509304
-24.0	0.007552598419562137
-23.0	0.007462686533614973
-22.0	0.007462686533614964
-21.0	0.00746268653361497
-20.0	0.007372774647667797
-19.0	0.00728286276172063
-18.0	0.007372774647667802
-17.0	0.007282862761720633
-16.0	0.007282862761720628
-15.0	0.007192950875773466
-14.0	0.007192950875773466
-13.0	0.007192950875773467
-12.0	0.007192950875773467
-11.0	0.00719295087577346
-10.0	0.007103038989826293
-9.0	0.00719295087577347
-8.0	0.007103038989826299
-7.0	0.007103038989826293
-6.0	0.0071030389898262955
-5.0	0.007103038989826294
-4.0	0.0071030389898263
-3.0	0.0071030389898262885
-2.0	0.007103038989826291
-1.0	0.007058083046852714
0.0	0.0070580875424470085
1.0	0.0071030389898262955
2.0	0.007103038989826292
3.0	0.007103038989826301
4.0	0.007103038989826294
5.0	0.007103038989826293
6.0	0.007103038989826295
7.0	0.007103038989826298
8.0	0.007192950875773471
9.0	0.007103038989826294
10.0	0.007192950875773458
11.0	0.007192950875773467
12.0	0.007192950875773468
13.0	0.007192950875773471
14.0	0.007192950875773464
15.0	0.007282862761720634
16.0	0.007282862761720628
17.0	0.007372774647667801
18.0	0.007282862761720628
19.0	0.007372774647667799
20.0	0.00746268653361497
21.0	0.007462686533614965
22.0	0.007462686533614973
23.0	0.007552598419562142
24.0	0.007642510305509309
25.0	0.007642510305509304
26.0	0.0077324221914564705
27.0	0.007732422191456468
28.0	0.007822334077403646
29.0	0.007912245963350812
30.0	0.008002157849297978
31.0	0.008181981621192316
32.0	0.008181981621192323
33.0	0.008271893507139484
34.0	0.008451717279033818
35.0	0.008631541050928157
36.0	0.008721452936875323
37.0	0.008901276708769659
38.0	0.009171012366611166
39.0	0.009350836138505509
40.0	0.00962057179634701
41.0	0.009890307454188514
42.0	0.010249954997977184
43.0	0.010789426313660195
44.0	0.011238985743396043
45.0	0.01195828083097338
46.0	0.012857399690445068
47.0	0.014116166093705418
48.0	0.01591440381264879
49.0	0.01897140793485252
50.0	0.025984535038731632
51.0	0.042483366110037016
